city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,zips
Elberta,Elberta,AL,Alabama,1003,Baldwin,30.3855,-87.5888,36530
Falconer,Falconer,NY,New York,36013,Chautauqua,42.1191,-79.1969,14733
Kenly,Kenly,NC,North Carolina,37101,Johnston,35.5885,-78.137,27542
Mount Zion,Mount Zion,GA,Georgia,13045,Carroll,33.6408,-85.1803,30182 30117 30150
Sparks,Sparks,GA,Georgia,13075,Cook,31.1693,-83.4405,31647
Sugar City,Sugar City,ID,Idaho,16065,Madison,43.8762,-111.751,83448
New Miami,New Miami,OH,Ohio,39017,Butler,39.4319,-84.5399,45011 45013
Mariano Colón,Mariano Colon,PR,Puerto Rico,72043,Coamo,18.0287,-66.3356,00769
Antlers,Antlers,OK,Oklahoma,40127,Pushmataha,34.2329,-95.6229,74523
North Judson,North Judson,IN,Indiana,18149,Starke,41.2161,-86.7769,46366
Thornton,Thornton,IL,Illinois,17031,Cook,41.5711,-87.6187,60476 60430
Dunkirk,Dunkirk,MD,Maryland,24009,Calvert,38.7156,-76.673,20754
Wakarusa,Wakarusa,IN,Indiana,18039,Elkhart,41.5336,-86.0137,46573
Flandreau,Flandreau,SD,South Dakota,46101,Moody,44.0465,-96.5983,57028
Lake of the Woods,Lake of the Woods,IL,Illinois,17019,Champaign,40.2056,-88.3725,61853
Plattsburg,Plattsburg,MO,Missouri,29049,Clinton,39.5644,-94.4615,64477
Haslet,Haslet,TX,Texas,48439,Tarrant,32.9609,-97.3387,76052 76177
Anahuac,Anahuac,TX,Texas,48071,Chambers,29.7649,-94.6787,77514
Wrens,Wrens,GA,Georgia,13163,Jefferson,33.207,-82.3878,30833
Eureka,Eureka,KS,Kansas,20073,Greenwood,37.8261,-96.289,67045
Roosevelt Gardens,Roosevelt Gardens,FL,Florida,12011,Broward,26.1406,-80.181,33311
Juniper Canyon,Juniper Canyon,OR,Oregon,41013,Crook,44.2027,-120.755,97754
Siena College,Siena College,NY,New York,36001,Albany,42.719,-73.75,12211
Rockwell,Rockwell,NC,North Carolina,37159,Rowan,35.5538,-80.407,28138
Brundidge,Brundidge,AL,Alabama,1109,Pike,31.7182,-85.8178,36010
Lithopolis,Lithopolis,OH,Ohio,39045,Fairfield,39.8112,-82.8155,43110 43136
Cave City,Cave City,AR,Arkansas,5135,Sharp,35.9481,-91.5468,72521
Gumlog,Gumlog,GA,Georgia,13119,Franklin,34.495,-83.0975,30553 30557
Stanfield,Stanfield,OR,Oregon,41059,Umatilla,45.7846,-119.2187,97875
Fannett,Fannett,TX,Texas,48245,Jefferson,29.925,-94.2389,77705
Merkel,Merkel,TX,Texas,48441,Taylor,32.4698,-100.0111,79536
Oakhurst,Oakhurst,OK,Oklahoma,40143,Tulsa,36.0825,-96.0643,74050 74131 74107 74157
Alpha,Alpha,NJ,New Jersey,34041,Warren,40.6598,-75.1571,08865
Westmorland,Westmorland,CA,California,6025,Imperial,33.0389,-115.6223,92281
West Branch,West Branch,IA,Iowa,19031,Cedar,41.6661,-91.3441,52358
Colfax,Colfax,CA,California,6061,Placer,39.0938,-120.9532,95713
Meyersdale,Meyersdale,PA,Pennsylvania,42111,Somerset,39.8133,-79.0277,15552
Woodbine,Woodbine,NJ,New Jersey,34009,Cape May,39.2283,-74.8096,08270
Anchor Point,Anchor Point,AK,Alaska,2122,Kenai Peninsula,59.7703,-151.7052,99556
Sully Square,Sully Square,VA,Virginia,51059,Fairfax,38.9183,-77.4248,20171 20151
Shinnston,Shinnston,WV,West Virginia,54033,Harrison,39.3923,-80.2989,26431
Tavernier,Tavernier,FL,Florida,12087,Monroe,25.0188,-80.5132,33070
Lamoni,Lamoni,IA,Iowa,19053,Decatur,40.6201,-93.9308,50140
Lima,Lima,PA,Pennsylvania,42045,Delaware,39.9194,-75.4416,19063
Pleasantdale,Pleasantdale,NJ,New Jersey,34013,Essex,40.8061,-74.2713,07052
Cherryvale,Cherryvale,KS,Kansas,20125,Montgomery,37.269,-95.5536,67335
Manchester,Manchester,MI,Michigan,26161,Washtenaw,42.1483,-84.0346,48158
Oak Hills,Oak Hills,PA,Pennsylvania,42019,Butler,40.8262,-79.9152,16002 16001 16053
Wells,Wells,MN,Minnesota,27043,Faribault,43.7427,-93.7281,56097
Carlisle,Carlisle,AR,Arkansas,5085,Lonoke,34.7947,-91.7361,72024
Johnsonburg,Johnsonburg,PA,Pennsylvania,42047,Elk,41.4913,-78.6791,15845
McConnelsville,McConnelsville,OH,Ohio,39115,Morgan,39.6568,-81.8467,43756
Pymatuning Central,Pymatuning Central,PA,Pennsylvania,42039,Crawford,41.5855,-80.4795,16424 16134
Pojoaque,Pojoaque,NM,New Mexico,35049,Santa Fe,35.8962,-106.0105,87506
New Market,New Market,VA,Virginia,51171,Shenandoah,38.6459,-78.6709,22844
Ten Mile Run,Ten Mile Run,NJ,New Jersey,34035,Somerset,40.4218,-74.589,08540
Warsaw,Warsaw,VA,Virginia,51159,Richmond,37.9603,-76.761,22572
Scottsville,Scottsville,NY,New York,36055,Monroe,43.0221,-77.7555,14546
East Ithaca,East Ithaca,NY,New York,36109,Tompkins,42.4276,-76.4612,14850
Davisboro,Davisboro,GA,Georgia,13303,Washington,32.9826,-82.6032,31018
Delcambre,Delcambre,LA,Louisiana,22113,Vermilion,29.9516,-91.9916,70528 70533
Carlin,Carlin,NV,Nevada,32007,Elko,40.719,-116.1081,89822
Woodcreek,Woodcreek,TX,Texas,48209,Hays,30.0266,-98.1115,78676
Big Lake,Big Lake,WA,Washington,53057,Skagit,48.389,-122.2435,98274
Guyton,Guyton,GA,Georgia,13103,Effingham,32.341,-81.4224,31312
Stonewall,Stonewall,LA,Louisiana,22031,De Soto,32.2716,-93.8099,71078
Kiln,Kiln,MS,Mississippi,28045,Hancock,30.4171,-89.4322,39556
Point of Rocks,Point of Rocks,MD,Maryland,24021,Frederick,39.2782,-77.5291,21777
Cumberland,Cumberland,KY,Kentucky,21095,Harlan,36.9824,-82.992,40823
East Quincy,East Quincy,CA,California,6063,Plumas,39.9165,-120.9189,95971
Neodesha,Neodesha,KS,Kansas,20205,Wilson,37.4241,-95.6848,66757
Council Grove,Council Grove,KS,Kansas,20127,Morris,38.6617,-96.4909,66846
Blue Mound,Blue Mound,TX,Texas,48439,Tarrant,32.8543,-97.3383,76131
Anderson,Anderson,MO,Missouri,29119,McDonald,36.6532,-94.4441,64831
Schofield,Schofield,WI,Wisconsin,55073,Marathon,44.9152,-89.6144,54476
Prairie Creek,Prairie Creek,AR,Arkansas,5007,Benton,36.3412,-94.0602,72756
Spring Arbor,Spring Arbor,MI,Michigan,26075,Jackson,42.2055,-84.5551,49283
Bloomfield,Bloomfield,MO,Missouri,29207,Stoddard,36.8875,-89.9306,63825
North Beach Haven,North Beach Haven,NJ,New Jersey,34029,Ocean,39.6008,-74.2123,08008
Rising Sun,Rising Sun,IN,Indiana,18115,Ohio,38.9531,-84.8544,47040
Westby,Westby,WI,Wisconsin,55123,Vernon,43.653,-90.8584,54667
Mountain Lodge Park,Mountain Lodge Park,NY,New York,36071,Orange,41.3867,-74.1419,10950
Essex Fells,Essex Fells,NJ,New Jersey,34013,Essex,40.8271,-74.2798,07021
Royal City,Royal City,WA,Washington,53025,Grant,46.9018,-119.6205,99357
Wilderness Rim,Wilderness Rim,WA,Washington,53033,King,47.4464,-121.769,98045
Vernonia,Vernonia,OR,Oregon,41009,Columbia,45.8611,-123.1834,97064
Pine Level,Pine Level,NC,North Carolina,37101,Johnston,35.5029,-78.2492,27577 27576 27568
Lincoln,Lincoln,AR,Arkansas,5143,Washington,35.949,-94.4174,72744
Southmont,Southmont,PA,Pennsylvania,42021,Cambria,40.3108,-78.9327,15905
Wenonah,Wenonah,NJ,New Jersey,34015,Gloucester,39.7913,-75.1486,08090
Pennville,Pennville,PA,Pennsylvania,42133,York,39.7869,-76.9921,17331
Hoback,Hoback,WY,Wyoming,56039,Teton,43.3082,-110.7443,83001
Hebron,Hebron,OH,Ohio,39089,Licking,39.9644,-82.4898,43025
Denmark,Denmark,WI,Wisconsin,55009,Brown,44.3493,-87.8313,54208
Neuse Forest,Neuse Forest,NC,North Carolina,37049,Craven,34.966,-76.94,28560
Ramapo College of New Jersey,Ramapo College of New Jersey,NJ,New Jersey,34003,Bergen,41.0814,-74.175,07430
Rockport,Rockport,IN,Indiana,18147,Spencer,37.8895,-87.0542,47635
Flora,Flora,MS,Mississippi,28089,Madison,32.5433,-90.3141,39071
Brooks,Brooks,KY,Kentucky,21029,Bullitt,38.0656,-85.7177,40109
Cabazon,Cabazon,CA,California,6065,Riverside,33.9127,-116.7828,92230
Willow Springs,Willow Springs,MO,Missouri,29091,Howell,36.9877,-91.962,65793
Richmond,Richmond,IL,Illinois,17111,McHenry,42.4639,-88.3093,60071
Dunnellon,Dunnellon,FL,Florida,12083,Marion,29.0572,-82.4289,34432 34431
Valley Hill,Valley Hill,NC,North Carolina,37089,Henderson,35.2958,-82.4913,28739
Weldon,Weldon,CA,California,6029,Kern,35.6431,-118.3102,93283
Lyons,Lyons,CO,Colorado,8013,Boulder,40.223,-105.2692,80540
Trexlertown,Trexlertown,PA,Pennsylvania,42077,Lehigh,40.5523,-75.6039,18106 18087 18031
Mount Vernon,Mount Vernon,GA,Georgia,13209,Montgomery,32.1834,-82.5959,30445
Soulsbyville,Soulsbyville,CA,California,6109,Tuolumne,37.9917,-120.2617,95372 95383
White Castle,White Castle,LA,Louisiana,22047,Iberville,30.1611,-91.1495,70788
Adrian,Adrian,MO,Missouri,29013,Bates,38.3944,-94.3435,64720
Vineyard Haven,Vineyard Haven,MA,Massachusetts,25007,Dukes,41.4572,-70.607,02568
Hopewell,Hopewell,TN,Tennessee,47011,Bradley,35.2388,-84.9139,37312
Arcola,Arcola,VA,Virginia,51107,Loudoun,38.9447,-77.5307,20166 20105
Gray Summit,Gray Summit,MO,Missouri,29071,Franklin,38.4949,-90.8163,63039 63069
Bennington,Bennington,NE,Nebraska,31055,Douglas,41.3682,-96.1616,68007
Gold Key Lake,Gold Key Lake,PA,Pennsylvania,42103,Pike,41.3145,-74.9434,18337
Kellogg,Kellogg,ID,Idaho,16079,Shoshone,47.5371,-116.142,83837
Mullens,Mullens,WV,West Virginia,54109,Wyoming,37.5812,-81.3855,25928 25882
Solomons,Solomons,MD,Maryland,24009,Calvert,38.337,-76.4604,20688 20629
Vieques,Vieques,PR,Puerto Rico,72147,Vieques,18.1462,-65.4429,00765
Boutte,Boutte,LA,Louisiana,22089,St. Charles,29.8825,-90.3935,70039 70030 70080
Nokomis,Nokomis,IL,Illinois,17135,Montgomery,39.3002,-89.2851,62075
Lake Mack-Forest Hills,Lake Mack-Forest Hills,FL,Florida,12069,Lake,29.0007,-81.424,32720
Connelly Springs,Connelly Springs,NC,North Carolina,37023,Burke,35.755,-81.4971,28612
Mulino,Mulino,OR,Oregon,41005,Clackamas,45.2234,-122.5617,97045 97042
West Falmouth,West Falmouth,MA,Massachusetts,25001,Barnstable,41.6012,-70.6364,02540 02574
Eudora,Eudora,AR,Arkansas,5017,Chicot,33.119,-91.264,71640
Hyde Park,Hyde Park,PA,Pennsylvania,42011,Berks,40.3755,-75.924,19605
Kershaw,Kershaw,SC,South Carolina,45057,Lancaster,34.5462,-80.5873,29067
Experiment,Experiment,GA,Georgia,13255,Spalding,33.279,-84.276,30223 30212
Ridgebury,Ridgebury,CT,Connecticut,9001,Fairfield,41.357,-73.5267,06877
Morris,Morris,AL,Alabama,1073,Jefferson,33.7464,-86.8042,35071 35116
Elk Point,Elk Point,SD,South Dakota,46127,Union,42.6812,-96.6805,57025
Johnston,Johnston,SC,South Carolina,45037,Edgefield,33.8328,-81.8051,29832
Hull,Hull,IA,Iowa,19167,Sioux,43.1894,-96.1342,51239
Stewart Manor,Stewart Manor,NY,New York,36059,Nassau,40.7202,-73.6854,11530
Lake Village,Lake Village,AR,Arkansas,5017,Chicot,33.3287,-91.2847,71653
Orchard Hills,Orchard Hills,PA,Pennsylvania,42005,Armstrong,40.5849,-79.5416,15613
Bear Creek Ranch,Bear Creek Ranch,TX,Texas,48113,Dallas,32.5594,-96.7643,75146
Callender,Callender,CA,California,6079,San Luis Obispo,35.048,-120.576,93420
Enterprise,Enterprise,OR,Oregon,41063,Wallowa,45.4258,-117.2789,97828
Presquille,Presquille,LA,Louisiana,22109,Terrebonne,29.5586,-90.6385,70343 70363
Madison,Madison,NC,North Carolina,37157,Rockingham,36.3868,-79.975,27025
South Deerfield,South Deerfield,MA,Massachusetts,25011,Franklin,42.4795,-72.5947,01373
Holley,Holley,FL,Florida,12113,Santa Rosa,30.454,-86.9036,32566
Aliceville,Aliceville,AL,Alabama,1107,Pickens,33.1237,-88.1593,35442
Marshfield Hills,Marshfield Hills,MA,Massachusetts,25023,Plymouth,42.1487,-70.7315,02050 02051
Albany,Albany,KY,Kentucky,21053,Clinton,36.6906,-85.1353,42602
Topton,Topton,PA,Pennsylvania,42011,Berks,40.5031,-75.7023,19562
Chester,Chester,CA,California,6063,Plumas,40.3017,-121.2339,96020
Jefferson,Jefferson,TX,Texas,48315,Marion,32.7634,-94.3512,75657
Little River-Academy,Little River-Academy,TX,Texas,48027,Bell,30.9876,-97.3531,76554
Delmar,Delmar,DE,Delaware,10005,Sussex,38.4651,-75.5553,19940
Cathcart,Cathcart,WA,Washington,53061,Snohomish,47.8526,-122.1058,98296
Atkins,Atkins,IA,Iowa,19011,Benton,41.9943,-91.8585,52206
Westbrook Center,Westbrook Center,CT,Connecticut,9007,Middlesex,41.2811,-72.4424,06498
Hollandale,Hollandale,MS,Mississippi,28151,Washington,33.1761,-90.8529,38748
Hurlock,Hurlock,MD,Maryland,24019,Dorchester,38.6268,-75.864,21643
Salem,Salem,AR,Arkansas,5125,Saline,34.6308,-92.5605,72019
Monticello,Monticello,UT,Utah,49037,San Juan,37.8683,-109.338,84535
Bolindale,Bolindale,OH,Ohio,39155,Trumbull,41.2088,-80.7785,44484
Sneads Ferry,Sneads Ferry,NC,North Carolina,37133,Onslow,34.5564,-77.3824,28460
Valencia,Valencia,NM,New Mexico,35061,Valencia,34.8053,-106.6868,87031
Buchanan,Buchanan,NY,New York,36119,Westchester,41.2642,-73.9468,10511
Sky Valley,Sky Valley,CA,California,6065,Riverside,33.8913,-116.3551,92241
Caldwell,Caldwell,OH,Ohio,39121,Noble,39.7468,-81.5127,43724
Fowler,Fowler,IN,Indiana,18007,Benton,40.617,-87.3185,47944
Liverpool,Liverpool,NY,New York,36067,Onondaga,43.1065,-76.2095,13088
Alianza,Alianza,PR,Puerto Rico,72027,Camuy,18.4533,-66.8556,00627
Phillipsburg,Phillipsburg,KS,Kansas,20147,Phillips,39.7512,-99.321,67661
Westhampton Beach,Westhampton Beach,NY,New York,36103,Suffolk,40.8081,-72.6457,11978
Montalvin Manor,Montalvin Manor,CA,California,6013,Contra Costa,37.9977,-122.33,94806
Piketon,Piketon,OH,Ohio,39131,Pike,39.0649,-82.9986,45661
Byesville,Byesville,OH,Ohio,39059,Guernsey,39.9733,-81.5459,43723
Willow Grove,Willow Grove,TX,Texas,48309,McLennan,31.5591,-97.296,76712
Lame Deer,Lame Deer,MT,Montana,30087,Rosebud,45.6176,-106.6134,59043
Gregory,Gregory,TX,Texas,48409,San Patricio,27.9231,-97.2908,78359
Broad Creek,Broad Creek,NC,North Carolina,37031,Carteret,34.7304,-76.9241,28570
Abbeville,Abbeville,AL,Alabama,1067,Henry,31.5664,-85.2528,36310
Konterra,Konterra,MD,Maryland,24033,Prince George's,39.0774,-76.9023,20705 20707
Sparta,Sparta,MO,Missouri,29043,Christian,37.0019,-93.0843,65753
Crompond,Crompond,NY,New York,36119,Westchester,41.2907,-73.8357,10598 10567 10547
Liberty,Liberty,PA,Pennsylvania,42003,Allegheny,40.3243,-79.859,15133
Warson Woods,Warson Woods,MO,Missouri,29189,St. Louis,38.6068,-90.3912,63122
Granby,Granby,CO,Colorado,8049,Grand,40.0647,-105.9194,80478 80446
Virginia Gardens,Virginia Gardens,FL,Florida,12086,Miami-Dade,25.8095,-80.2974,33166
Hinckley,Hinckley,IL,Illinois,17037,DeKalb,41.7714,-88.6397,60520
Quitman,Quitman,TX,Texas,48499,Wood,32.7954,-95.4436,75783
Deenwood,Deenwood,GA,Georgia,13299,Ware,31.2477,-82.3677,31501 31503
Green Meadows,Green Meadows,OH,Ohio,39023,Clark,39.8672,-83.9454,45323
Oakwood,Oakwood,PA,Pennsylvania,42073,Lawrence,41.0111,-80.3792,16101
Varnell,Varnell,GA,Georgia,13313,Whitfield,34.9015,-84.9645,30756 30721 30710
Cheney,Cheney,KS,Kansas,20173,Sedgwick,37.6353,-97.7797,67025
Window Rock,Window Rock,AZ,Arizona,4001,Apache,35.6705,-109.0639,86515
Saltville,Saltville,VA,Virginia,51173,Smyth,36.8751,-81.7642,24370
Coaldale,Coaldale,PA,Pennsylvania,42107,Schuylkill,40.8197,-75.9161,18218
Maxton,Maxton,NC,North Carolina,37155,Robeson,34.7365,-79.3527,28364
Townsend,Townsend,MT,Montana,30007,Broadwater,46.3192,-111.5197,59644
Wesson,Wesson,MS,Mississippi,28029,Copiah,31.6999,-90.3961,39191
Yorktown,Yorktown,TX,Texas,48123,DeWitt,28.9828,-97.5051,78164
North York,North York,PA,Pennsylvania,42133,York,39.978,-76.7308,17404
Lake Placid,Lake Placid,NY,New York,36031,Essex,44.2838,-73.9853,12946
Mickleton,Mickleton,NJ,New Jersey,34015,Gloucester,39.7921,-75.2437,08056
Sullivan's Island,Sullivan's Island,SC,South Carolina,45019,Charleston,32.7684,-79.8355,29482
Dawson Springs,Dawson Springs,KY,Kentucky,21107,Hopkins,37.174,-87.688,42408
Carlton,Carlton,OR,Oregon,41071,Yamhill,45.2945,-123.1753,97111
Carnation,Carnation,WA,Washington,53033,King,47.6443,-121.904,98014
Glasco,Glasco,NY,New York,36111,Ulster,42.0454,-73.9477,12477 12432
Strawberry Plains,Strawberry Plains,TN,Tennessee,47089,Jefferson,36.0632,-83.6594,37871
Nedrow,Nedrow,NY,New York,36067,Onondaga,42.978,-76.1417,13205 13120
Coushatta,Coushatta,LA,Louisiana,22081,Red River,32.0256,-93.3406,71019
Coopersburg,Coopersburg,PA,Pennsylvania,42077,Lehigh,40.5102,-75.3915,18036
Preston,Preston,TX,Texas,48181,Grayson,33.8671,-96.6596,75076
Hamilton City,Hamilton City,CA,California,6021,Glenn,39.7427,-122.011,95951
Stonewood,Stonewood,WV,West Virginia,54033,Harrison,39.2502,-80.3054,26301
Mineralwells,Mineralwells,WV,West Virginia,54107,Wood,39.1807,-81.513,26150
West Terre Haute,West Terre Haute,IN,Indiana,18167,Vigo,39.4638,-87.4506,47885
Elmwood Place,Elmwood Place,OH,Ohio,39061,Hamilton,39.1855,-84.4891,45216
Mulberry,Mulberry,NC,North Carolina,37193,Wilkes,36.2257,-81.1653,28659
Morrow,Morrow,OH,Ohio,39165,Warren,39.35,-84.123,45152
Appomattox,Appomattox,VA,Virginia,51011,Appomattox,37.3592,-78.8276,24522
Lebanon Junction,Lebanon Junction,KY,Kentucky,21029,Bullitt,37.8357,-85.7243,40150
Adamstown,Adamstown,MD,Maryland,24021,Frederick,39.307,-77.4692,21710
New Glarus,New Glarus,WI,Wisconsin,55045,Green,42.8132,-89.6337,53574
Fairdale,Fairdale,PA,Pennsylvania,42059,Greene,39.8902,-79.968,15320
Toftrees,Toftrees,PA,Pennsylvania,42027,Centre,40.8249,-77.885,16803
Pahala,Pahala,HI,Hawaii,15001,Hawaii,19.1993,-155.4772,96777
Memphis,Memphis,TX,Texas,48191,Hall,34.7268,-100.5416,79245
Fremont,Fremont,IN,Indiana,18151,Steuben,41.728,-84.9396,46737
Princeton Junction,Princeton Junction,NJ,New Jersey,34021,Mercer,40.3206,-74.6237,08550 08540
White Hall,White Hall,IL,Illinois,17061,Greene,39.4388,-90.402,62092
Kensett,Kensett,AR,Arkansas,5145,White,35.2354,-91.6708,72082
Tchula,Tchula,MS,Mississippi,28051,Holmes,33.1831,-90.2232,39169
Shepherd,Shepherd,TX,Texas,48407,San Jacinto,30.491,-95.0021,77371
North Zanesville,North Zanesville,OH,Ohio,39119,Muskingum,39.9905,-81.9982,43701
Milton,Milton,LA,Louisiana,22055,Lafayette,30.1123,-92.071,70592 70508 70558
Mason City,Mason City,IL,Illinois,17125,Mason,40.2022,-89.6974,62664
Hooverson Heights,Hooverson Heights,WV,West Virginia,54009,Brooke,40.3189,-80.5825,26037
Hoyt Lakes,Hoyt Lakes,MN,Minnesota,27137,St. Louis,47.5601,-92.1163,55750
Portola,Portola,CA,California,6063,Plumas,39.8241,-120.4733,96122
Hayti,Hayti,MO,Missouri,29155,Pemiscot,36.2323,-89.7475,63851
Piru,Piru,CA,California,6111,Ventura,34.4064,-118.8019,93040 93015
Greenport West,Greenport West,NY,New York,36103,Suffolk,41.0989,-72.3734,11939 11944
Briarcliff,Briarcliff,TX,Texas,48453,Travis,30.4088,-98.0452,78669
Maple Lake,Maple Lake,MN,Minnesota,27171,Wright,45.2334,-94.0063,55358
Richwood,Richwood,OH,Ohio,39159,Union,40.4274,-83.2951,43344
Horse Shoe,Horse Shoe,NC,North Carolina,37089,Henderson,35.3423,-82.5568,28791 28742 28759 28739
Laporte,Laporte,CO,Colorado,8069,Larimer,40.6385,-105.1445,80524 80535
Spring Grove,Spring Grove,PA,Pennsylvania,42133,York,39.8808,-76.8641,17362
Shadow Lake,Shadow Lake,WA,Washington,53033,King,47.4017,-122.0763,98058 98038 98042
Salmon Brook,Salmon Brook,CT,Connecticut,9003,Hartford,41.9575,-72.7919,06035
Troup,Troup,TX,Texas,48423,Smith,32.145,-95.1229,75789
New Wilmington,New Wilmington,PA,Pennsylvania,42073,Lawrence,41.1174,-80.3322,16142 16172
Westport,Westport,WA,Washington,53027,Grays Harbor,46.8917,-124.1118,98595
Mabton,Mabton,WA,Washington,53077,Yakima,46.2116,-119.9938,98935
Kearny,Kearny,AZ,Arizona,4021,Pinal,33.0564,-110.9074,85137
South Greensburg,South Greensburg,PA,Pennsylvania,42129,Westmoreland,40.2783,-79.5473,15601
North Spearfish,North Spearfish,SD,South Dakota,46081,Lawrence,44.5107,-103.9045,57783
Jacobus,Jacobus,PA,Pennsylvania,42133,York,39.8825,-76.7121,17407
Cowarts,Cowarts,AL,Alabama,1069,Houston,31.2034,-85.3057,36303 36321
Pelican Marsh,Pelican Marsh,FL,Florida,12021,Collier,26.2545,-81.7861,34109 34108
Hammond,Hammond,WI,Wisconsin,55109,St. Croix,44.969,-92.4381,54015
Choctaw Lake,Choctaw Lake,OH,Ohio,39097,Madison,39.9609,-83.4874,43140
Masonville,Masonville,KY,Kentucky,21059,Daviess,37.6718,-87.0511,42376
Warrenton,Warrenton,GA,Georgia,13301,Warren,33.4067,-82.6653,30828
McDonald,McDonald,PA,Pennsylvania,42125,Washington,40.3701,-80.2324,15057
Bear Creek,Bear Creek,FL,Florida,12103,Pinellas,27.7542,-82.7285,33707
Brownlee Park,Brownlee Park,MI,Michigan,26025,Calhoun,42.3257,-85.1357,49014
Hart,Hart,MI,Michigan,26127,Oceana,43.6955,-86.3679,49420
Ogdensburg,Ogdensburg,NJ,New Jersey,34037,Sussex,41.0769,-74.5973,07439
Lytle,Lytle,TX,Texas,48013,Atascosa,29.2342,-98.795,78052
Bluff City,Bluff City,TN,Tennessee,47163,Sullivan,36.4589,-82.2768,37618 37686
North Seekonk,North Seekonk,MA,Massachusetts,25005,Bristol,41.8883,-71.3297,02771
Four Oaks,Four Oaks,NC,North Carolina,37101,Johnston,35.4449,-78.4159,27524
Shadybrook,Shadybrook,TX,Texas,48073,Cherokee,32.1108,-95.4212,75757
Stepping Stone,Stepping Stone,CO,Colorado,8035,Douglas,39.514,-104.8217,80134
Fairfield Bay,Fairfield Bay,AR,Arkansas,5141,Van Buren,35.605,-92.2659,72088
Craigsville,Craigsville,WV,West Virginia,54067,Nicholas,38.3246,-80.645,26205
St. Paris,St. Paris,OH,Ohio,39021,Champaign,40.127,-83.9644,43072
Gates Mills,Gates Mills,OH,Ohio,39035,Cuyahoga,41.5316,-81.41,44040
Pecatonica,Pecatonica,IL,Illinois,17201,Winnebago,42.3086,-89.3577,61063
Great River,Great River,NY,New York,36103,Suffolk,40.7137,-73.1628,11739 11730
Belzoni,Belzoni,MS,Mississippi,28053,Humphreys,33.1804,-90.4863,39038
Shingletown,Shingletown,CA,California,6089,Shasta,40.5035,-121.86,96088
Oakland,Oakland,MD,Maryland,24023,Garrett,39.4165,-79.4022,21550
Penngrove,Penngrove,CA,California,6097,Sonoma,38.3006,-122.6707,94951
Greybull,Greybull,WY,Wyoming,56003,Big Horn,44.4887,-108.0592,82426
Carterville,Carterville,MO,Missouri,29097,Jasper,37.1466,-94.4388,64870 64835
Fall City,Fall City,WA,Washington,53033,King,47.5717,-121.9133,98024
Spencer,Spencer,WV,West Virginia,54087,Roane,38.8024,-81.3531,25276
Byram Center,Byram Center,NJ,New Jersey,34037,Sussex,40.9325,-74.7179,07874
St. George,St. George,SC,South Carolina,45035,Dorchester,33.1861,-80.5794,29477
Massanutten,Massanutten,VA,Virginia,51165,Rockingham,38.4115,-78.727,22840
Golden Meadow,Golden Meadow,LA,Louisiana,22057,Lafourche,29.3876,-90.2739,70357
Roseville,Roseville,OH,Ohio,39127,Perry,39.8064,-82.0758,43777
Kodiak Station,Kodiak Station,AK,Alaska,2150,Kodiak Island,57.745,-152.5442,99615
Middlebranch,Middlebranch,OH,Ohio,39151,Stark,40.8967,-81.3322,44652 44721
Hidden Hills,Hidden Hills,CA,California,6037,Los Angeles,34.1637,-118.6612,91302
Afton,Afton,WY,Wyoming,56023,Lincoln,42.727,-110.9315,83110
McCleary,McCleary,WA,Washington,53027,Grays Harbor,47.0584,-123.2723,98557
West End,West End,NY,New York,36077,Otsego,42.4667,-75.0969,13820
Cheltenham Village,Cheltenham Village,PA,Pennsylvania,42091,Montgomery,40.0632,-75.0934,19012
Somerset,Somerset,TX,Texas,48029,Bexar,29.2285,-98.6567,78069 78073
Bangor,Bangor,MI,Michigan,26159,Van Buren,42.312,-86.1135,49013
Weatogue,Weatogue,CT,Connecticut,9003,Hartford,41.8459,-72.8294,06070 06089
Mount Vernon,Mount Vernon,KY,Kentucky,21203,Rockcastle,37.3654,-84.3401,40456 40473
